Species;Order;Life_Expectancy;Body_Mass;RDI;N_Death;Necropsy_Effort;Animal;Vertebrate;Invertebrate;Herptile;Mammal;Group;Occurence;Proportion;Prevalence
Pan_troglodytes;Primates;11579.35699;59.95121157;82;252;0.325396825;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Pan_troglodytes;Primates;11579.35699;59.95121157;82;252;0.325396825;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;0;0;0
Pan_troglodytes;Primates;11579.35699;59.95121157;82;252;0.325396825;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;0;0;0
Pan_troglodytes;Primates;11579.35699;59.95121157;82;252;0.325396825;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Nervous system;0;0;0
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Endocrine system;1;0.038461538;0.000968992
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Circulatory system;3;0.115384615;0.002906977
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Lymphatic system;10;0.384615385;0.009689922
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Skin;0;0;0
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Respiratory system;7;0.269230769;0.006782946
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Fat tissues;0;0;0
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Diaphragm;0;0;0
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Exocrine system;0;0;0
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;All Organs;25;NA;0.024224806
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Digestive system;4;0.153846154;0.003875969
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Uro-genital system;1;0.038461538;0.000968992
Panthera_leo;Carnivora;5968.062712;161.9437788;344;1032;0.333333333;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Bone;0;0;0
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Exocrine system;0;0;0
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Diaphragm;0;0;0
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Digestive system;0;0;0
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Uro-genital system;1;0.125;0.002352941
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Nervous system;1;0.125;0.002352941
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Respiratory system;0;0;0
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Fat tissues;0;0;0
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Skin;0;0;0
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Lymphatic system;5;0.625;0.011764706
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Circulatory system;0;0;0
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;All Organs;7;NA;0.016470588
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Bone;0;0;0
Panthera_pardus;Carnivora;5574.601071;43.31004893;147;425;0.345882353;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Endocrine system;1;0.125;0.002352941
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Endocrine system;4;0.173913043;0.004052685
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Fat tissues;0;0;0
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Respiratory system;1;0.043478261;0.001013171
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Bone;0;0;0
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Skin;2;0.086956522;0.002026342
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Nervous system;1;0.043478261;0.001013171
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Digestive system;2;0.086956522;0.002026342
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Circulatory system;0;0;0
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Exocrine system;0;0;0
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Uro-genital system;1;0.043478261;0.001013171
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Diaphragm;0;0;0
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Lymphatic system;12;0.52173913;0.012158055
Panthera_tigris;Carnivora;5597.294237;121.4432224;339;987;0.343465046;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;All Organs;20;NA;0.020263425
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Diaphragm;0;0;0
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Exocrine system;0;0;0
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Uro-genital system;1;0.0625;0.003610108
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Lymphatic system;3;0.1875;0.010830325
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Respiratory system;1;0.0625;0.003610108
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Fat tissues;0;0;0
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Bone;0;0;0
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Digestive system;3;0.1875;0.010830325
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Skin;0;0;0
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Endocrine system;4;0.25;0.014440433
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Nervous system;4;0.25;0.014440433
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;All Organs;15;NA;0.054151625
Panthera_uncia;Carnivora;4665.262159;36.93637525;105;277;0.379061372;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Circulatory system;0;0;0
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Skin;0;0;0
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Fat tissues;0;0;0
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Lymphatic system;0;0;0
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Respiratory system;0;0;0
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Circulatory system;0;0;0
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Nervous system;0;0;0
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Uro-genital system;0;0;0
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Endocrine system;0;0;0
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Digestive system;1;1;0.001620746
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;All Organs;1;NA;0.001620746
Papio_hamadryas;Primates;5590.701908;20.44851615;79;617;0.128038898;Primary or secondary food item;Rarely or Never;Primary or secondary food item;Rarely or Never;Rarely or Never;Bone;0;0;0
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;0;0;0
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Nervous system;1;0.029411765;0.001626016
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;0;0;0
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Fat tissues;0;0;0
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Digestive system;2;0.058823529;0.003252033
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Circulatory system;8;0.235294118;0.01300813
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;0;0;0
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;1;0.029411765;0.001626016
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Lymphatic system;22;0.647058824;0.035772358
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;0;0;0
Phascolarctos_cinereus;Diprotodontia;2907.657069;8.45;105;615;0.170731707;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;All Organs;25;NA;0.040650407
